department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won,avg_training_score,is_promoted
5,11,0,0,0,1,34,5,9,1,0,69,1
4,4,0,1,2,1,38,5,10,0,0,60,0
0,14,0,0,2,1,25,3,4,0,0,88,0
6,14,0,1,0,3,29,3,3,0,0,83,1
5,18,0,1,0,5,30,1,4,0,0,67,0
0,14,0,1,0,1,31,3.090749361,7,0,0,89,1
7,3,0,0,2,1,26,3.564476328,3,0,0,59,1
5,11,1,0,0,1,39,2,3,0,0,69,1
6,18,1,1,0,1,33,3.58033266,3,0,0,84,1
7,17,2,1,0,1,38,1.535983012,7,1,0,51,1
4,19,0,0,2,2,34,4,7,1,0,60,0
5,6,2,0,0,1,31,3,3,0,0,84,1
4,31,2,1,0,1,38,4.867712956,7,1,0,58,1
5,25,0,1,0,2,32,3,3,0,0,70,0
5,2,2,1,2,1,35,4,3,1,0,69,0
7,11,0,1,0,2,37,3,3,0,0,55,0
0,15,0,1,0,1,31,4,7,0,0,86,0
7,5,1,1,0,1,41,3.303134266,14,0,0,93,1
8,20,0,1,0,1,39,4,6,0,0,80,0
7,31,0,1,0,2,37,3,5,0,0,52,0
8,31,0,1,2,3,33,3,5,0,0,82,0
2,7,0,1,0,1,34,3,5,1,0,49,0
5,7,0,0,1,1,39,5,9,0,0,85,1
4,3,1,0,1,1,42,3.245151007,7,1,0,58,1
7,11,2,0,0,1,53,1,25,0,0,45,0
4,25,0,0,1,1,37,3.317368418,6,1,0,56,1
3,14,0,1,1,1,27,4.847245983,3,0,0,67,1
4,12,0,1,0,1,30,1,1,0,1,60,0
8,18,0,1,2,1,31,3,5,0,0,85,0
7,12,0,1,0,1,31,1,6,1,0,49,0
6,11,2,1,0,2,38,5,6,0,0,98,1
0,15,2,1,0,2,42,3,5,0,0,84,0
8,30,2,1,2,1,33,2,2,1,0,78,1
4,6,0,0,0,1,35,5,4,0,0,74,1
8,31,2,0,2,1,34,4.491011303,3,0,0,92,1
2,30,0,1,2,1,33,4.284111083,5,0,0,55,1
2,7,0,0,0,1,29,5,3,0,0,46,0
5,11,1,1,0,1,20,4,2,1,0,73,0
8,14,0,0,0,1,29,4,2,1,0,83,1
7,18,0,1,0,1,28,5,6,1,0,50,0
7,6,0,1,2,1,31,3,2,0,0,46,0
4,13,0,1,0,1,27,5,4,1,0,59,0
7,18,0,1,0,1,30,3,2,0,0,50,0
5,26,0,1,0,1,36,3,8,0,0,65,0
8,31,0,1,0,1,29,1,4,0,0,80,0
7,1,0,1,0,1,29,5,3,0,0,47,0
7,6,0,1,2,1,37,4,3,1,0,54,0
7,11,0,1,0,1,40,5,5,1,0,46,1
7,4,2,0,0,1,34,3.450102552,3,0,0,63,1
0,14,0,1,1,1,30,5,6,1,0,84,0
7,18,2,1,2,1,44,4,4,0,0,45,0
4,11,2,0,1,1,38,5,9,0,0,69,1
1,19,0,1,0,1,30,3,3,0,1,73,1
7,15,2,1,2,1,34,5,7,0,0,55,0
2,14,0,1,0,1,28,3,3,0,0,71,1
3,12,0,0,1,1,37,1.425060145,7,1,1,89,1
5,11,1,0,0,1,48,3,7,0,0,91,1
4,14,0,0,2,1,37,3,4,0,0,60,1
8,16,0,1,0,1,34,4,8,0,0,77,0
4,11,0,0,0,1,50,2,3,0,0,61,0
5,11,2,0,1,1,35,3.114537242,8,1,0,70,1
4,13,2,0,0,1,47,4.978283546,17,0,0,69,1
5,14,0,1,0,1,34,5,6,1,0,67,0
7,14,0,1,0,1,27,3.964641842,5,1,0,48,1
8,5,1,1,0,1,37,4.926157459,9,0,0,81,1
4,4,1,0,0,1,35,5,4,0,0,73,1
7,14,2,1,0,1,37,1,9,0,0,45,0
4,6,0,1,1,1,38,3.160723927,5,1,0,60,1
4,10,0,0,2,1,33,3,3,0,0,62,0
8,30,0,1,0,1,31,2.30776019,7,0,0,90,1
5,31,0,1,0,1,31,5,6,1,0,68,1
7,4,0,1,0,1,39,4.085973719,11,0,0,61,1
7,11,0,1,0,1,44,5,3,0,0,57,1
4,11,0,0,2,1,38,5,8,0,0,93,1
7,31,1,0,2,1,36,4.461484487,2,1,0,48,1
4,24,0,0,0,2,31,3,6,0,0,98,1
8,7,0,1,1,1,32,4,3,1,0,81,1
6,14,0,1,2,2,29,4.147498692,2,1,0,84,1
7,17,2,1,0,1,42,4,9,0,0,46,0
5,17,0,1,0,1,35,4.733524258,8,1,0,69,1
8,19,0,1,0,2,37,3,9,0,0,79,0
7,11,2,1,0,1,57,2,28,0,0,53,0
4,28,0,0,2,1,39,4.067113217,9,0,0,71,1
6,31,0,0,2,1,28,5,3,1,0,83,1
5,31,2,1,0,1,42,3.000501862,9,0,0,83,1
0,25,0,1,0,1,28,1,2,0,0,84,0
7,18,0,1,2,1,37,1,5,0,0,49,0
7,11,2,1,0,2,39,4,5,1,0,48,0
7,0,0,1,0,1,39,5,8,1,0,52,1
7,14,0,1,0,1,30,1,2,1,0,50,0
5,19,0,1,0,1,34,2,3,1,0,71,0
4,6,2,1,0,1,37,4,12,0,0,60,0
6,18,0,0,2,1,36,4.274454239,5,1,0,64,1
0,14,0,1,1,2,28,5,4,1,0,80,1
7,6,0,1,2,1,30,4.788410221,4,1,0,50,1
1,14,0,1,0,1,30,3,7,0,0,59,0
0,14,0,0,0,1,28,5,7,0,0,86,1
7,14,2,1,0,3,32,3,6,0,0,49,0
0,29,0,1,1,1,29,4.709004136,5,0,0,86,1
7,17,2,0,0,1,33,3.509710809,4,1,0,96,1
0,14,0,1,2,2,31,4,7,1,0,86,0
1,23,0,0,2,1,27,2.041247815,3,1,0,58,1
0,14,0,0,0,2,31,3,3,0,0,85,0
8,14,0,1,2,1,34,1,9,0,0,78,0
4,14,0,0,1,1,36,3.337571881,5,0,0,60,1
4,28,0,0,2,1,38,1,3,1,0,60,0
5,4,2,0,2,1,41,2.437347757,4,1,0,67,1
4,21,0,0,0,1,29,3,3,0,0,59,0
7,11,2,1,2,2,45,3,7,1,0,53,0
1,31,0,1,0,1,36,3,7,0,0,55,0
7,11,0,1,0,1,44,1,6,0,0,49,0
4,4,2,0,0,1,39,3,10,0,0,64,0
1,18,0,1,0,1,29,3.776999302,5,0,0,90,1
5,11,2,1,0,2,44,2,16,0,0,71,0
7,8,0,1,0,1,36,4,10,0,0,54,0
1,31,0,0,2,1,29,4.872294166,6,1,0,90,1
0,33,2,1,2,1,33,4,7,0,0,83,0
8,14,0,1,0,1,28,3.627987251,2,0,0,82,1
5,11,2,1,1,1,38,3,6,0,0,65,1
4,11,0,0,1,1,33,3,3,1,0,62,0
3,11,0,0,2,1,33,4.439090736,10,0,0,70,1
4,11,0,1,2,1,52,1,26,0,0,64,0
4,11,2,0,2,1,38,5,8,1,0,61,1
7,20,1,1,2,1,30,4.571828966,5,1,0,44,1
4,13,2,1,0,1,37,3,7,0,0,55,0
7,11,0,1,0,1,26,1,3,1,0,50,0
2,11,0,1,0,1,36,1,3,1,0,48,0
7,1,2,0,0,1,39,5,9,1,0,90,1
4,14,0,1,0,2,30,3,4,0,0,65,0
0,20,0,0,0,1,30,4.488492701,4,1,0,86,1
7,31,0,0,2,1,37,5,3,1,0,52,1
8,11,1,0,0,1,42,3.121402339,11,0,0,80,1
5,11,2,0,1,1,41,4.296319849,5,0,0,90,1
5,14,0,1,2,1,38,3,7,1,1,67,0
7,7,0,1,2,1,36,1,4,1,0,50,0
5,1,2,0,0,1,38,3,4,1,0,71,0
4,11,0,0,0,1,54,1,8,0,0,60,0
7,11,0,1,0,3,29,3,2,1,0,50,0
4,28,0,0,0,1,37,2.024575955,9,0,0,59,1
8,18,0,1,0,1,44,3,3,0,0,76,0
4,11,0,0,2,1,33,5,6,1,0,61,0
5,11,0,0,2,1,34,5,9,1,0,69,0
3,10,0,1,1,1,26,5,2,0,0,72,1
1,28,0,1,2,1,28,5,1,1,1,92,1
5,3,0,1,2,1,29,3,5,0,0,69,0
7,11,2,1,0,1,36,5,8,1,0,56,1
2,17,0,0,0,1,28,2,2,1,0,52,1
4,6,2,1,0,1,43,3,13,1,0,89,1
4,11,2,1,2,2,43,3,3,0,0,59,0
1,14,0,1,0,1,32,1.376964738,6,1,0,59,1
4,12,0,0,2,1,37,4.474273298,10,1,0,56,1
8,11,0,0,0,1,50,3,19,0,0,76,0
8,31,0,0,0,1,33,2.677174182,7,0,0,80,1
8,7,2,1,0,1,39,3,8,0,0,78,0
7,14,0,1,1,1,28,4,3,1,0,47,1
5,5,0,0,2,1,32,4.171345143,6,1,0,66,1
8,8,1,1,0,1,44,5,3,1,0,83,1
7,25,0,1,0,2,29,3,1,0,0,48,0
7,20,2,0,0,1,30,4,5,0,0,48,0
1,30,0,0,0,1,28,3,2,0,0,57,0
4,24,2,0,2,1,42,4.141984942,13,0,0,73,1
5,23,0,0,0,1,36,5,5,1,0,69,0
1,6,0,1,2,1,30,3,4,0,0,61,0
7,6,0,1,2,2,29,3.587002366,3,1,0,51,1
0,24,0,1,0,2,28,3,2,1,0,86,1
4,21,0,1,0,1,32,4.923614303,3,0,0,71,1
0,24,0,1,0,1,24,3,2,0,0,81,0
8,18,0,1,2,3,28,3,2,0,0,78,0
0,25,0,1,0,2,29,2,2,0,0,82,0
7,20,1,1,1,1,34,2.25955576,10,1,0,47,1
4,31,0,1,0,1,31,3,2,1,0,61,0
5,11,2,0,1,1,55,5,4,1,0,68,1
4,24,2,0,0,1,50,3,19,0,0,60,0
4,19,0,0,0,1,38,3,3,1,0,54,0
7,6,0,1,0,1,52,2,19,0,0,52,0
6,14,0,1,1,2,35,5,7,0,0,91,1
4,25,0,1,2,2,29,3,5,0,0,64,0
7,10,0,1,0,1,32,4,10,0,1,50,0
8,17,0,1,0,1,28,3,2,1,0,76,1
5,11,2,1,2,2,41,3,6,0,1,69,0
7,28,2,0,0,1,34,3,4,0,0,65,1
7,14,2,1,0,1,40,5,5,1,0,51,0
0,14,0,1,2,3,26,3,2,1,0,84,0
4,11,2,1,0,2,44,3,15,0,0,57,0
2,15,0,1,0,1,28,5,4,1,0,49,0
1,14,0,0,2,1,27,4,2,1,0,58,0
4,14,0,0,2,1,34,1,6,0,0,62,0
7,18,0,1,0,1,42,3,11,1,0,99,1
8,29,0,0,0,1,37,2,5,0,0,81,0
4,11,0,0,0,1,32,5,8,0,0,76,1
4,14,0,1,0,1,33,5,6,0,0,73,1
2,18,0,0,0,1,33,3,6,0,0,55,0
7,17,2,1,2,1,36,1,4,0,0,48,0
5,31,2,1,2,1,43,3,12,0,0,68,0
5,11,0,0,0,1,51,3.287930738,6,1,0,71,1
7,4,0,0,1,1,33,3.112924699,8,1,0,50,1
8,11,2,0,0,1,42,4,12,0,0,81,0
5,8,0,1,2,1,36,5,2,1,0,70,1
6,4,0,0,2,1,30,4.103900912,6,0,0,66,1
7,15,0,1,2,1,35,3,5,0,0,47,0
2,11,0,0,1,1,35,3,4,1,0,49,1
8,24,0,0,1,1,31,5,3,0,0,90,1
8,11,0,0,0,1,29,1,4,0,1,82,1
4,14,0,1,2,1,39,1,3,0,0,60,0
0,14,0,1,1,1,27,4.226952517,1,1,0,82,1
4,28,0,0,0,1,31,3.942835735,5,0,0,62,1
8,11,0,1,1,1,37,5,5,1,0,80,1
8,11,0,1,1,2,30,3,2,0,0,76,0
0,6,0,1,2,1,27,5,2,1,0,87,1
4,14,0,0,2,3,24,3,1,0,0,59,0
5,24,2,1,2,1,40,3,5,1,0,95,1
7,18,0,1,0,6,31,1,5,0,0,45,0
4,13,2,0,0,1,31,5,6,1,0,94,1
7,25,0,1,2,1,33,4,2,1,0,50,1
1,23,0,0,0,1,29,3,6,1,0,62,0
7,16,0,1,2,2,28,4,1,0,0,54,0
8,29,2,0,2,1,43,3,2,1,0,78,1
4,23,0,1,2,1,30,2,4,0,0,59,0
5,18,0,0,2,1,39,3,10,0,0,64,0
4,5,0,1,2,2,35,3,11,0,0,76,1
7,11,0,1,2,2,39,5,2,1,0,51,0
8,31,0,1,0,1,33,3,9,0,0,82,0
0,24,0,1,2,2,38,3,2,0,0,80,0
0,14,0,0,0,1,30,4,7,1,0,87,0
7,11,0,1,1,1,29,4.855773871,2,0,0,61,1
4,14,0,1,2,1,34,4.46719536,3,1,0,59,1
4,30,0,0,0,1,33,3,5,0,0,62,0
7,19,0,0,2,1,31,3.520208718,5,0,0,59,1
0,31,0,1,0,1,41,4.229193062,5,0,0,85,1
7,11,0,1,0,1,40,5,5,1,0,46,1
7,17,0,1,0,1,26,3,2,0,0,52,0
4,24,0,1,0,1,34,3.128548626,8,0,0,76,1
4,11,0,1,2,1,42,2,12,0,0,92,1
0,25,0,1,2,2,26,3,4,0,0,82,0
4,7,0,0,0,1,49,3,8,0,0,57,0
8,26,0,1,2,1,28,3,5,0,0,76,0
8,16,0,0,0,1,38,1,3,0,0,80,0
7,16,2,1,2,1,32,3,5,0,0,51,0
4,6,0,1,2,1,30,5,4,0,0,62,0
4,14,0,0,0,1,37,5,7,0,0,70,1
5,11,0,0,1,1,56,4.45836332,25,1,0,68,1
8,7,0,1,0,1,48,3.737625503,21,1,0,81,1
8,14,0,1,0,2,37,4.952537437,10,1,0,75,1
4,6,0,1,0,1,37,5,4,1,0,61,1
4,11,2,0,1,1,52,2.310411343,9,1,0,61,1
4,28,0,0,1,1,33,5,7,1,0,56,1
3,11,1,1,2,1,27,5,2,0,0,72,1
7,11,2,1,0,1,33,4,6,1,0,50,0
4,7,0,0,2,1,30,5,7,0,0,57,0
0,31,0,0,0,1,33,3.580502738,6,0,0,82,1
7,0,0,1,0,1,36,3,8,1,0,49,0
7,2,0,1,2,1,31,4,4,1,0,48,0
7,11,2,1,2,1,47,3,2,1,0,51,1
7,21,0,0,2,1,26,3,4,1,0,50,0
0,20,2,1,0,1,37,4.602720718,3,1,0,83,1
0,17,0,1,2,2,27,1,5,0,0,85,0
8,6,0,0,1,2,27,4.463553009,5,1,0,81,1
5,15,2,1,2,1,32,2,3,1,1,69,0
4,4,1,1,0,1,44,3.257068158,14,1,0,53,1
0,0,2,1,0,1,32,4.576520366,6,0,0,84,1
1,31,1,1,0,1,24,3,2,0,0,73,1
6,18,0,1,0,1,33,3,3,0,0,84,1
7,18,0,0,2,1,29,4.10512651,2,0,0,63,1
4,9,2,0,0,1,38,3.756706327,4,1,0,91,1
7,21,2,1,2,1,35,3,6,0,0,50,0
7,14,0,1,0,1,33,2,6,0,0,54,0
4,14,0,1,0,1,28,5,4,0,0,55,0
7,28,0,1,0,1,43,4.778510603,11,1,0,50,1
0,8,0,1,0,1,27,3.174081522,4,0,0,81,1
4,11,0,1,2,2,48,5,19,1,0,57,0
7,11,0,1,2,1,33,1,5,0,0,62,1
4,4,0,0,2,1,39,5,5,1,0,57,0
5,11,0,1,0,3,25,5,2,0,0,80,1
5,28,2,0,2,1,39,4,8,0,0,66,0
0,20,1,1,0,1,32,4.279062184,8,1,0,99,1
0,14,2,1,0,1,50,4,3,1,0,86,0
0,24,0,0,1,1,26,3.649532356,2,1,0,86,1
7,17,2,1,0,1,33,4.6982009,4,0,0,91,1
8,17,2,0,2,1,36,3,8,0,0,82,0
7,10,0,1,0,2,35,4,7,0,0,49,0
8,31,0,1,0,1,26,2.31254003,2,1,0,76,1
7,18,0,0,0,1,26,3,2,1,0,46,0
4,14,0,0,1,1,49,5,19,1,0,60,1
7,14,0,1,0,2,32,2,5,0,0,49,0
4,11,0,1,2,1,40,4.187335185,9,1,0,59,1
2,18,0,0,0,1,31,5,5,0,0,48,0
8,11,0,0,2,1,41,2,11,0,0,82,0
5,11,0,1,0,1,53,2,4,1,0,65,0
1,14,1,0,2,1,32,3.892004949,2,1,0,61,1
4,28,0,1,2,1,26,5,3,0,0,54,0
7,23,1,1,2,1,29,4.115944579,2,1,0,51,1
7,31,2,0,0,1,45,5,16,1,0,45,1
5,4,0,0,2,1,32,5,6,1,0,65,1
4,30,0,0,2,1,47,5,7,1,0,63,1
7,2,0,1,0,1,27,5,2,1,0,51,0
2,25,0,1,2,1,30,3,4,0,0,48,0
4,11,0,0,2,1,32,5,9,0,0,69,1
7,4,0,1,1,1,37,4.884940749,5,1,0,53,1
4,11,0,0,2,1,53,5,3,0,0,56,0
0,23,0,1,0,1,30,4.216794881,5,1,0,82,1
4,11,0,0,2,1,40,4.937578321,12,0,0,87,1
5,11,0,0,2,1,52,5,6,1,0,67,1
5,4,0,0,2,1,31,1,6,1,0,72,0
5,11,0,1,2,2,50,3,19,0,0,70,0
7,24,0,1,0,1,29,3.559343815,4,1,0,81,1
4,5,2,0,0,1,54,5,3,0,0,74,1
7,31,0,1,0,1,42,3,12,1,0,48,0
7,10,0,1,0,1,36,3,9,0,0,53,0
5,32,2,0,2,1,34,4,9,1,0,65,0
8,3,0,1,2,1,28,4,4,1,0,81,0
4,25,0,1,0,1,30,4,2,1,0,59,0
5,5,0,0,0,1,31,5,5,1,0,73,0
7,11,2,0,0,1,46,3,14,0,0,52,0
4,10,0,0,2,1,42,3,4,1,0,55,0
1,11,2,1,0,1,53,3,19,0,0,58,0
4,27,0,0,1,1,38,2.786305462,5,1,0,57,1
4,11,0,0,1,1,31,2.250840563,5,0,0,70,1
0,20,0,1,2,1,33,4.887978981,4,1,0,88,1
8,8,0,0,2,1,30,2.576135444,5,0,0,80,1
0,11,0,1,2,1,32,3,4,0,0,86,0
0,23,0,1,0,1,26,5,2,0,0,82,0
8,11,0,0,2,1,34,3,4,1,0,76,1
8,24,0,1,0,1,36,5,2,1,0,82,1
4,23,0,0,2,1,34,3,4,0,0,57,0
7,4,0,1,0,1,31,3.775575193,3,1,0,49,1
0,14,0,0,0,2,30,5,4,1,0,80,0
8,31,0,0,2,1,28,5,2,1,0,81,1
4,11,1,1,0,1,46,4,6,0,0,72,1
8,11,0,0,0,1,58,4,19,0,0,91,1
4,1,2,1,0,1,39,4,5,0,0,61,0
8,4,2,1,2,2,35,1,7,0,0,81,0
7,19,0,1,0,1,31,5,5,1,1,95,1
4,11,0,0,0,1,30,3.936606829,6,1,0,58,1
5,24,2,0,1,1,41,3.155028607,3,1,0,70,1
4,4,0,1,0,1,30,5,5,1,0,56,0
4,15,0,1,2,1,31,3.811931799,7,0,0,88,1
0,31,0,0,0,1,28,3,4,0,0,79,0
4,14,0,1,2,1,27,5,5,1,0,59,1
0,11,2,1,2,1,37,3,3,0,0,85,0
0,14,0,1,2,1,37,3,3,0,0,85,1
8,31,0,1,0,1,27,2.394569455,3,0,0,91,1
4,11,2,1,2,1,33,2.469092838,4,1,0,58,1
4,11,2,0,2,1,42,3.263939005,12,1,0,59,1
7,5,0,1,0,1,35,4,7,0,0,93,1
4,18,2,1,2,1,44,3,6,0,0,56,0
5,11,0,0,2,1,56,3,2,0,0,67,0
0,14,0,1,0,1,30,5,3,0,0,83,1
6,28,2,1,2,1,35,5,6,1,0,86,0
7,11,0,1,0,2,29,1,5,0,0,49,0
7,1,1,1,0,1,48,3.572011831,15,0,0,63,1
7,16,2,0,0,1,35,4.398389815,6,1,0,46,1
7,4,0,1,2,1,53,1,5,0,0,49,0
5,18,0,1,0,1,29,5,3,0,0,66,0
1,10,0,1,2,1,29,3,2,0,0,72,1
5,2,0,1,0,1,38,4,7,0,0,69,0
4,11,0,1,0,1,44,3,4,0,0,60,0
4,11,0,0,1,1,33,4,7,0,0,61,0
2,28,0,0,2,1,32,3,5,0,0,73,1
4,4,2,0,2,1,39,5,3,1,0,59,1
8,2,2,0,1,1,31,3.534986233,4,0,0,89,1
5,6,2,0,2,1,54,3,4,0,0,68,0
5,4,2,1,2,1,41,3,14,0,0,72,0
8,16,2,0,2,2,38,2,4,1,0,79,0
5,11,2,1,2,1,52,4,12,0,0,70,0
0,14,0,1,2,1,43,3,8,0,0,86,0
5,2,0,0,1,1,32,1.779116828,5,1,0,71,1
3,11,0,1,0,1,37,1,2,0,0,59,0
1,3,0,1,0,2,30,5,5,0,1,98,1
5,2,0,1,0,1,38,3.402926679,11,1,0,67,1
7,1,2,1,0,1,34,5,6,1,0,47,1
7,8,0,1,0,1,52,4,18,0,0,60,1
7,17,0,1,0,1,33,3,2,0,0,51,0
5,14,0,0,2,1,30,4,6,0,0,70,0
7,20,0,1,2,1,26,3,2,0,0,50,0
4,12,2,0,0,1,38,4.636076859,9,0,0,94,1
4,14,0,1,2,2,24,5,2,1,0,63,0
7,11,2,1,0,1,43,4.87245622,8,1,0,49,1
7,18,2,1,2,1,37,3,4,0,0,53,0
1,13,0,0,0,1,31,5,5,0,0,69,1
4,11,2,0,0,1,34,5,7,1,0,58,0
4,14,0,0,0,2,31,4.131094632,2,0,0,70,1
6,14,0,1,0,3,28,3,4,1,1,86,0
7,7,0,0,0,1,36,5,8,0,0,52,0
1,31,2,0,0,1,38,4.265696362,4,0,0,74,1
7,0,1,1,0,1,33,4.015512837,6,1,0,48,1
1,14,0,1,2,1,28,3.419547327,1,0,0,74,1
7,14,0,0,2,1,27,5,5,1,0,91,1
7,31,0,1,0,1,56,1,5,0,0,50,0
7,6,0,1,0,1,34,1,8,0,0,39,0
6,11,1,0,0,1,33,5,5,0,0,85,1
0,31,1,1,1,1,30,5,4,0,0,84,1
4,14,0,0,0,1,24,5,2,0,0,59,0
7,15,0,1,0,1,32,3.210843357,8,1,0,51,1
4,28,2,1,0,1,46,3,8,0,0,76,1
4,31,0,1,0,1,32,4,6,0,0,58,0
0,14,0,1,0,1,31,4.822707967,6,0,0,83,1
8,31,0,0,0,1,35,3,9,1,1,81,0
2,18,0,1,0,1,33,5,9,0,0,68,1
4,4,0,0,0,1,49,4,17,1,0,89,1
3,11,0,1,0,1,52,4,9,0,0,64,0
6,28,0,1,0,1,36,5,3,0,0,62,1
8,6,2,0,0,1,32,3,3,0,0,83,0
8,31,0,1,0,1,29,5,2,1,0,80,1
4,15,0,1,0,1,34,4,2,0,0,57,0
8,13,0,1,0,1,28,4.78286082,3,0,1,89,1
8,7,0,1,0,1,37,4,8,0,0,75,0
0,21,0,1,2,1,33,3,4,1,0,86,0
0,11,0,1,0,2,28,3,3,0,0,84,0
5,10,2,0,2,1,38,3.264274815,8,0,0,81,1
0,14,2,1,0,2,30,3,6,0,0,80,0
7,4,0,1,2,1,30,3.042114499,4,1,0,51,1
5,31,0,0,0,1,33,4.097088332,5,1,0,68,1
4,25,2,0,0,1,40,3,9,0,0,60,0
5,11,2,1,2,1,35,3,10,0,0,65,0
3,11,0,0,2,1,39,3,5,0,0,58,0
5,5,0,1,2,2,35,3,4,1,0,72,0
6,19,0,1,0,1,25,2.185266995,3,0,0,64,1
7,11,2,1,0,1,36,5,4,1,0,49,0
8,28,0,0,0,1,30,4.639460343,3,1,0,77,1
0,14,0,1,0,3,31,4,7,1,0,79,0
4,31,0,0,0,1,30,4,3,0,0,61,0
5,0,1,0,0,1,30,3.677241975,5,0,0,66,1
7,11,0,1,0,1,31,1,2,0,0,51,0
5,7,0,0,2,1,36,3.938966684,9,1,0,67,1
8,11,0,1,0,1,30,1,7,0,0,79,0
7,5,0,1,0,2,37,3,10,0,0,48,0
8,11,0,1,0,5,39,4,4,1,0,79,0
4,4,2,0,0,1,41,5,4,0,0,92,1
7,1,0,1,0,1,40,3,10,0,0,46,0
2,11,0,1,2,1,35,4.031197542,9,1,0,48,1
2,14,0,1,2,1,30,3,3,0,0,52,0
4,6,0,0,2,1,38,3,3,1,0,61,1
5,11,0,0,0,2,26,5,2,1,0,68,1
7,18,0,1,0,2,50,3,7,0,0,54,0
7,17,0,1,2,1,27,3.950765028,2,0,0,59,1
7,14,0,1,0,4,26,1,2,1,0,52,0
4,6,0,1,1,1,32,2.771690679,6,1,0,62,1
7,14,0,1,2,1,26,2.291123257,3,0,0,61,1
5,30,0,1,0,1,28,4.667913687,3,1,0,66,1
4,7,0,1,0,1,31,3,7,0,0,60,0
5,11,1,0,2,1,41,3.244183111,4,1,0,91,1
4,11,1,0,2,1,37,5,8,0,0,87,1
0,14,0,1,2,2,29,5,5,0,0,84,1
4,28,0,1,2,1,41,3,2,1,0,60,0
0,6,0,1,0,3,29,5,2,1,0,86,0
7,14,0,0,2,1,28,3,3,0,0,59,1
4,5,0,1,0,1,27,5,2,0,0,70,1
3,11,0,1,0,1,31,4,5,0,0,58,0
7,5,0,1,1,1,39,3,12,0,0,97,1
8,6,0,1,0,1,42,3.918510871,11,1,0,81,1
7,14,0,1,2,1,28,3,3,1,0,50,0
5,20,2,1,1,1,42,4,7,1,0,92,1
5,6,0,0,1,1,35,5,8,1,0,70,1
8,11,2,0,0,2,33,5,4,1,0,85,0
4,6,0,1,2,1,28,4.315550946,2,0,1,72,1
5,4,2,0,1,1,40,4.660710818,11,1,0,70,1
7,23,0,1,0,1,29,1,4,1,0,43,0
7,4,0,1,0,1,38,5,8,0,1,95,1
7,11,0,1,0,3,26,4,2,0,0,52,0
5,6,2,1,0,1,32,2,8,0,0,69,0
4,24,0,0,2,1,32,3,7,1,0,58,1
7,14,0,1,1,1,29,4.438557609,2,0,0,92,1
1,6,2,1,0,1,36,3,5,0,0,60,0
7,31,0,1,0,1,40,5,4,1,0,52,0
7,11,0,1,1,1,39,5,5,1,0,51,0
5,12,2,0,0,1,37,5,9,0,1,95,1
7,11,0,1,2,1,30,4.197955619,3,0,0,64,1
5,16,2,1,2,2,32,2,5,0,0,72,0
8,28,2,1,0,2,50,2,17,0,0,81,0
7,18,0,0,0,1,37,4.81475059,4,1,0,78,1
8,23,0,0,0,2,27,4,4,1,0,77,1
4,6,0,0,0,1,36,5,10,1,0,63,0
8,31,0,0,0,1,34,2,7,0,0,77,0
7,15,0,1,2,1,34,3,7,0,0,48,0
8,11,2,1,0,1,39,4,11,0,0,72,0
5,11,2,1,2,1,34,3,5,0,0,71,0
7,28,0,0,0,1,28,5,4,0,0,52,0
7,15,2,1,0,2,43,3,16,0,0,50,0
7,18,0,0,0,1,32,4,7,1,0,81,1
4,13,0,1,2,1,34,5,9,1,1,55,0
7,14,0,0,0,1,29,4.678403893,2,1,0,47,1
5,13,2,1,0,1,31,4,7,0,0,72,0
2,0,0,0,0,1,29,5,5,1,0,47,0
8,11,0,1,1,1,37,5,7,1,0,80,1
8,19,0,0,2,1,34,3,9,0,0,76,0
4,6,0,1,0,1,31,5,9,0,0,59,0
7,29,0,1,2,1,31,5,5,0,0,49,0
2,11,0,1,1,1,25,5,2,0,0,48,0
8,11,0,0,1,2,31,4.800359391,6,1,0,78,1
5,4,0,0,0,1,27,3,2,0,0,71,0
4,24,1,0,2,1,35,4.903946059,8,0,0,77,1
0,11,0,1,0,1,25,5,2,1,0,85,1
3,14,0,0,0,3,28,4,2,0,0,53,0
8,24,0,1,2,1,43,2,6,0,0,84,0
5,11,0,0,0,1,54,4,9,0,0,69,0
4,5,0,0,2,1,28,3,5,0,0,60,0
7,4,2,0,0,1,31,5,3,0,0,51,0
5,11,0,1,0,1,30,3,6,1,0,71,1
7,4,2,1,2,1,38,4,8,0,0,48,0
5,14,0,1,0,1,28,3,6,0,0,87,1
0,0,0,1,0,1,31,5,4,0,0,84,1
1,25,0,1,2,1,33,3,5,1,0,60,0
8,28,0,0,0,1,28,3,2,1,0,79,1
4,11,2,1,2,1,50,1,19,0,1,60,0
8,11,0,0,0,1,33,3.622583288,2,0,0,79,1
8,11,0,1,2,1,47,1,6,0,0,80,0
7,11,0,1,1,1,28,5,2,0,0,61,1
0,14,0,1,0,1,27,4,4,0,0,86,1
5,17,2,1,1,1,33,5,4,0,0,91,1
0,14,0,1,2,2,29,4,4,0,0,79,0
7,14,2,1,0,1,28,2,5,0,1,49,0
4,11,2,0,0,1,48,3.471108071,18,0,0,69,1
4,4,0,0,2,1,34,4,5,0,0,61,0
7,14,0,1,1,1,26,3.023253656,2,0,0,60,1
1,14,0,0,0,2,30,3,2,0,0,60,0
